,Unnamed: 0,MTU,Biomass,FossilGas,FossilHardCoal,FossilOil,Solar,Waste,WindOffshore,WindOnshore
1583,1583,2020-03-06 23:00:00.000,94990.0,40180.0,212380.0,22750.0,0.0,17710.0,1705.0,2915.0
1584,1584,2020-03-07 00:00:00.000,95910.0,38220.0,209100.0,18850.0,0.0,17710.0,2123.0,2574.0
1585,1585,2020-03-07 01:00:00.000,68310.0,36260.0,205000.0,15600.0,0.0,17710.0,1804.0,2343.0
1586,1586,2020-03-07 02:00:00.000,54280.0,35770.0,203360.0,15600.0,0.0,17710.0,1485.0,2211.0
1587,1587,2020-03-07 03:00:00.000,53360.0,37730.0,208280.0,16250.0,0.0,17710.0,1254.0,2189.0
1588,1588,2020-03-07 04:00:00.000,51980.0,38220.0,209100.0,16250.0,0.0,17710.0,1386.0,2277.0
1589,1589,2020-03-07 05:00:00.000,62560.0,38710.0,209100.0,16250.0,0.0,17710.0,1430.0,2508.0
1590,1590,2020-03-07 06:00:00.000,87170.0,31850.0,191060.0,13650.0,0.0,17020.0,1551.0,2497.0
1591,1591,2020-03-07 07:00:00.000,94760.0,26460.0,178760.0,12350.0,270.0,14720.0,1804.0,2101.0
1592,1592,2020-03-07 08:00:00.000,101430.0,25970.0,178760.0,16900.0,1215.0,14720.0,1496.0,1738.0
1593,1593,2020-03-07 09:00:00.000,111550.0,26460.0,180400.0,17550.0,2385.0,14950.0,1584.0,1386.0
1594,1594,2020-03-07 10:00:00.000,90850.0,26950.0,180400.0,17550.0,3780.0,17020.0,957.0,1199.0
1595,1595,2020-03-07 11:00:00.000,80960.0,30870.0,189420.0,21450.0,5670.0,17250.0,693.0,957.0
1596,1596,2020-03-07 12:00:00.000,67160.0,36750.0,205820.0,21450.0,6705.0,17480.0,1012.0,770.0
1597,1597,2020-03-07 13:00:00.000,68540.0,39690.0,213200.0,22750.0,6075.0,17480.0,1562.0,880.0
1598,1598,2020-03-07 14:00:00.000,67620.0,39200.0,212380.0,22750.0,5535.0,17710.0,1980.0,1089.0
1599,1599,2020-03-07 15:00:00.000,64860.0,37240.0,207460.0,22100.0,4230.0,17480.0,1155.0,1100.0
1600,1600,2020-03-07 16:00:00.000,91310.0,37730.0,208280.0,22100.0,2250.0,17480.0,649.0,726.0
1601,1601,2020-03-07 17:00:00.000,95680.0,39200.0,211560.0,22750.0,495.0,17020.0,429.0,429.0
1602,1602,2020-03-07 18:00:00.000,98670.0,31850.0,191880.0,19500.0,0.0,15180.0,385.0,517.0
1603,1603,2020-03-07 19:00:00.000,99130.0,15680.0,162360.0,13000.0,0.0,14030.0,517.0,748.0
1604,1604,2020-03-07 20:00:00.000,87860.0,14700.0,178760.0,12350.0,0.0,14490.0,374.0,1045.0
1605,1605,2020-03-07 21:00:00.000,98670.0,14700.0,177940.0,12350.0,0.0,16100.0,418.0,1309.0
1606,1606,2020-03-07 22:00:00.000,89930.0,14210.0,176300.0,12350.0,0.0,16100.0,638.0,1716.0
1607,1607,2020-03-07 23:00:00.000,81880.0,14210.0,168100.0,8450.0,0.0,15180.0,880.0,2255.0
1608,1608,2020-03-08 00:00:00.000,76590.0,14210.0,132020.0,6500.0,0.0,10580.0,2090.0,3245.0
1609,1609,2020-03-08 01:00:00.000,66010.0,15190.0,133660.0,6500.0,0.0,10350.0,2937.0,3806.0
1610,1610,2020-03-08 02:00:00.000,47840.0,14700.0,136940.0,6500.0,0.0,10350.0,3641.0,4103.0
1611,1611,2020-03-08 03:00:00.000,35880.0,14210.0,134480.0,6500.0,0.0,10350.0,3652.0,3905.0
1612,1612,2020-03-08 04:00:00.000,35190.0,14210.0,133660.0,6500.0,0.0,10350.0,3696.0,4279.0
1613,1613,2020-03-08 05:00:00.000,49220.0,13720.0,130380.0,6500.0,0.0,10580.0,3751.0,4598.0
1614,1614,2020-03-08 06:00:00.000,63710.0,13720.0,131200.0,6500.0,0.0,10580.0,3685.0,4774.0
1615,1615,2020-03-08 07:00:00.000,63020.0,14210.0,132840.0,6500.0,180.0,10580.0,3861.0,4884.0
1616,1616,2020-03-08 08:00:00.000,50830.0,14210.0,133660.0,6500.0,900.0,10580.0,3971.0,4510.0
1617,1617,2020-03-08 09:00:00.000,59570.0,14210.0,127920.0,6500.0,2475.0,11040.0,3982.0,5555.0
1618,1618,2020-03-08 10:00:00.000,63250.0,14210.0,131200.0,6500.0,3645.0,11040.0,3894.0,5489.0
1619,1619,2020-03-08 11:00:00.000,47380.0,14210.0,125460.0,6500.0,4950.0,11270.0,3674.0,5830.0
1620,1620,2020-03-08 12:00:00.000,47380.0,16170.0,131200.0,7150.0,5220.0,11730.0,3509.0,5808.0
1621,1621,2020-03-08 13:00:00.000,47610.0,24990.0,152520.0,11050.0,4545.0,11960.0,3685.0,5643.0
1622,1622,2020-03-08 14:00:00.000,48300.0,24500.0,150880.0,10400.0,3105.0,11960.0,3916.0,5599.0
1623,1623,2020-03-08 15:00:00.000,53360.0,24500.0,151700.0,10400.0,1395.0,12190.0,3993.0,5291.0
1624,1624,2020-03-08 16:00:00.000,51290.0,27440.0,160720.0,11700.0,585.0,12190.0,3960.0,4543.0
1625,1625,2020-03-08 17:00:00.000,48300.0,27930.0,170560.0,11700.0,135.0,12190.0,3828.0,4576.0
1626,1626,2020-03-08 18:00:00.000,58420.0,27930.0,178760.0,16250.0,0.0,12420.0,3300.0,4708.0
1627,1627,2020-03-08 19:00:00.000,52900.0,28420.0,177120.0,18200.0,0.0,13800.0,3597.0,4477.0
1628,1628,2020-03-08 20:00:00.000,66470.0,28910.0,170560.0,18200.0,0.0,17250.0,3696.0,4631.0
1629,1629,2020-03-08 21:00:00.000,64860.0,28910.0,185320.0,18200.0,0.0,17480.0,3883.0,4037.0
1630,1630,2020-03-08 22:00:00.000,63250.0,28910.0,185320.0,18200.0,0.0,17710.0,3498.0,3421.0
1631,1631,2020-03-08 23:00:00.000,63250.0,28910.0,188600.0,14300.0,0.0,17710.0,2398.0,2607.0
1632,1632,2020-03-09 00:00:00.000,47840.0,35280.0,209920.0,14950.0,0.0,18400.0,1782.0,1914.0
1633,1633,2020-03-09 01:00:00.000,60490.0,35280.0,200080.0,14950.0,0.0,18170.0,1551.0,1650.0
1634,1634,2020-03-09 02:00:00.000,64630.0,34790.0,200080.0,14950.0,0.0,18400.0,1111.0,1441.0
1635,1635,2020-03-09 03:00:00.000,66240.0,35280.0,212380.0,14950.0,0.0,18400.0,693.0,1232.0
1636,1636,2020-03-09 04:00:00.000,60950.0,34790.0,209100.0,14950.0,0.0,18400.0,1111.0,1199.0
1637,1637,2020-03-09 05:00:00.000,64630.0,35280.0,200900.0,14950.0,0.0,18400.0,1331.0,1177.0
1638,1638,2020-03-09 06:00:00.000,70610.0,27930.0,192700.0,11700.0,0.0,17940.0,1562.0,891.0
1639,1639,2020-03-09 07:00:00.000,83490.0,44590.0,218120.0,13650.0,180.0,17710.0,1782.0,891.0
1640,1640,2020-03-09 08:00:00.000,81420.0,61250.0,268960.0,18200.0,720.0,17480.0,1441.0,880.0
1641,1641,2020-03-09 09:00:00.000,79810.0,63210.0,204180.0,17550.0,1035.0,17480.0,1331.0,1111.0
1642,1642,2020-03-09 10:00:00.000,74750.0,62720.0,179580.0,16900.0,1800.0,17940.0,1012.0,1166.0
1643,1643,2020-03-09 11:00:00.000,62790.0,62720.0,176300.0,16900.0,2925.0,18170.0,924.0,1419.0
1644,1644,2020-03-09 12:00:00.000,58190.0,65660.0,194340.0,18850.0,3465.0,18400.0,627.0,1496.0
1645,1645,2020-03-09 13:00:00.000,63940.0,75950.0,260760.0,22100.0,3465.0,18860.0,264.0,1353.0
1646,1646,2020-03-09 14:00:00.000,61410.0,74480.0,261580.0,21450.0,3105.0,18630.0,374.0,1430.0
1647,1647,2020-03-09 15:00:00.000,40480.0,64190.0,213200.0,18200.0,1710.0,18400.0,682.0,1617.0
1648,1648,2020-03-09 16:00:00.000,42780.0,62720.0,226320.0,17550.0,990.0,18170.0,836.0,1848.0
1649,1649,2020-03-09 17:00:00.000,89930.0,63210.0,224680.0,17550.0,315.0,18630.0,913.0,2090.0
1650,1650,2020-03-09 18:00:00.000,93610.0,57820.0,223040.0,16900.0,0.0,18400.0,605.0,1969.0
1651,1651,2020-03-09 19:00:00.000,93840.0,34300.0,218120.0,16900.0,0.0,18400.0,671.0,1969.0
1652,1652,2020-03-09 20:00:00.000,68540.0,26460.0,177120.0,16250.0,0.0,18400.0,638.0,2299.0
1653,1653,2020-03-09 21:00:00.000,58190.0,25970.0,190240.0,16250.0,0.0,18400.0,1485.0,2530.0
1654,1654,2020-03-09 22:00:00.000,58880.0,25970.0,191880.0,16250.0,0.0,18400.0,1683.0,2288.0
1655,1655,2020-03-09 23:00:00.000,57960.0,24990.0,195980.0,16250.0,0.0,17710.0,1782.0,2321.0
1656,1656,2020-03-10 00:00:00.000,72450.0,22540.0,166460.0,11700.0,0.0,13570.0,1859.0,2090.0
1657,1657,2020-03-10 01:00:00.000,56120.0,24010.0,166460.0,10400.0,0.0,12880.0,2574.0,2123.0
1658,1658,2020-03-10 02:00:00.000,40250.0,24010.0,164820.0,10400.0,0.0,12650.0,2365.0,2288.0
1659,1659,2020-03-10 03:00:00.000,36340.0,24500.0,165640.0,10400.0,0.0,13340.0,1826.0,2211.0
1660,1660,2020-03-10 04:00:00.000,34270.0,23520.0,163180.0,10400.0,0.0,14950.0,2255.0,2233.0
1661,1661,2020-03-10 05:00:00.000,54280.0,18130.0,148420.0,7800.0,0.0,17710.0,2618.0,2750.0
1662,1662,2020-03-10 06:00:00.000,71530.0,13720.0,135300.0,5850.0,0.0,17710.0,3223.0,4257.0
1663,1663,2020-03-10 07:00:00.000,73140.0,13720.0,141040.0,5850.0,270.0,17710.0,3498.0,4620.0
1664,1664,2020-03-10 08:00:00.000,73370.0,13720.0,137760.0,5850.0,900.0,17710.0,3696.0,4950.0
1665,1665,2020-03-10 09:00:00.000,73140.0,25970.0,166460.0,11050.0,1395.0,18170.0,3927.0,4983.0
1666,1666,2020-03-10 10:00:00.000,73830.0,37240.0,197620.0,15600.0,1665.0,15410.0,3014.0,4796.0
1667,1667,2020-03-10 11:00:00.000,73600.0,36260.0,200900.0,15600.0,1665.0,14260.0,3443.0,4697.0
1668,1668,2020-03-10 12:00:00.000,62100.0,36750.0,220580.0,15600.0,1215.0,14260.0,2926.0,4576.0
1669,1669,2020-03-10 13:00:00.000,50370.0,14700.0,165640.0,6500.0,1080.0,13110.0,2904.0,4719.0
1670,1670,2020-03-10 14:00:00.000,59340.0,12740.0,143500.0,5850.0,855.0,12880.0,2937.0,5005.0
1671,1671,2020-03-10 15:00:00.000,65780.0,12740.0,124640.0,5850.0,540.0,12880.0,2948.0,4741.0
1672,1672,2020-03-10 16:00:00.000,72450.0,13230.0,124640.0,5850.0,270.0,13110.0,4059.0,5401.0
1673,1673,2020-03-10 17:00:00.000,72680.0,26950.0,164000.0,11700.0,45.0,13800.0,3432.0,4961.0
1674,1674,2020-03-10 18:00:00.000,59110.0,35770.0,187780.0,15600.0,0.0,14260.0,2904.0,4400.0
1675,1675,2020-03-10 19:00:00.000,49220.0,35280.0,186140.0,14950.0,0.0,14260.0,2772.0,4224.0
1676,1676,2020-03-10 20:00:00.000,56580.0,37730.0,187780.0,16250.0,0.0,14260.0,3256.0,3872.0
1677,1677,2020-03-10 21:00:00.000,43010.0,35280.0,191060.0,14950.0,0.0,14260.0,2904.0,4356.0
1678,1678,2020-03-10 22:00:00.000,35650.0,35280.0,190240.0,14950.0,0.0,14260.0,3531.0,5203.0
1679,1679,2020-03-10 23:00:00.000,38180.0,32340.0,182860.0,13650.0,0.0,14490.0,4059.0,5896.0
1680,1680,2020-03-11 00:00:00.000,34730.0,25970.0,167280.0,11050.0,0.0,14490.0,4048.0,5720.0
1681,1681,2020-03-11 01:00:00.000,34730.0,25970.0,173840.0,11050.0,0.0,14490.0,4026.0,5687.0
1682,1682,2020-03-11 02:00:00.000,34500.0,25970.0,173840.0,11050.0,0.0,14490.0,4037.0,6105.0
1683,1683,2020-03-11 03:00:00.000,36570.0,25970.0,173020.0,11050.0,0.0,14490.0,4037.0,6864.0
1684,1684,2020-03-11 04:00:00.000,36110.0,25970.0,173840.0,11050.0,0.0,14490.0,4015.0,6897.0
1685,1685,2020-03-11 05:00:00.000,36340.0,21560.0,156620.0,9100.0,0.0,15180.0,3949.0,6083.0
1686,1686,2020-03-11 06:00:00.000,56350.0,12250.0,127100.0,5200.0,45.0,17940.0,4015.0,6127.0
1687,1687,2020-03-11 07:00:00.000,73140.0,11760.0,125460.0,5200.0,765.0,17710.0,3993.0,6072.0
1688,1688,2020-03-11 08:00:00.000,68540.0,15190.0,127920.0,10400.0,2250.0,17480.0,3872.0,6182.0
1689,1689,2020-03-11 09:00:00.000,51060.0,26950.0,155800.0,17550.0,4230.0,16100.0,3905.0,6457.0
1690,1690,2020-03-11 10:00:00.000,52210.0,21560.0,141860.0,14950.0,6300.0,14490.0,3762.0,6578.0
1691,1691,2020-03-11 11:00:00.000,51980.0,19110.0,134480.0,14300.0,7875.0,13570.0,3707.0,5951.0
1692,1692,2020-03-11 12:00:00.000,43470.0,23520.0,156620.0,16250.0,9000.0,14490.0,2959.0,5555.0
1693,1693,2020-03-11 13:00:00.000,34730.0,32340.0,185320.0,19500.0,9990.0,15410.0,2926.0,5104.0
1694,1694,2020-03-11 14:00:00.000,34040.0,22540.0,159080.0,15600.0,8415.0,14950.0,2860.0,5335.0
1695,1695,2020-03-11 15:00:00.000,48990.0,28420.0,165640.0,16900.0,6210.0,14950.0,2684.0,5467.0
1696,1696,2020-03-11 16:00:00.000,63020.0,32830.0,173020.0,16900.0,3195.0,15180.0,2431.0,5577.0
1697,1697,2020-03-11 17:00:00.000,45770.0,35770.0,175480.0,16250.0,720.0,15180.0,2079.0,5181.0
1698,1698,2020-03-11 18:00:00.000,39790.0,45080.0,192700.0,18850.0,0.0,15410.0,2189.0,4972.0
1699,1699,2020-03-11 19:00:00.000,40250.0,48020.0,192700.0,20150.0,0.0,15640.0,1243.0,4400.0
1700,1700,2020-03-11 20:00:00.000,58420.0,52430.0,189420.0,19500.0,0.0,15640.0,1782.0,4202.0
1701,1701,2020-03-11 21:00:00.000,70150.0,54880.0,230420.0,17550.0,0.0,15640.0,1958.0,3894.0
1702,1702,2020-03-11 22:00:00.000,64860.0,49980.0,237800.0,14300.0,0.0,15640.0,2574.0,3762.0
1703,1703,2020-03-11 23:00:00.000,42090.0,39200.0,182860.0,12350.0,0.0,14260.0,3784.0,3993.0
1704,1704,2020-03-12 00:00:00.000,49680.0,36260.0,172200.0,11700.0,0.0,10580.0,2101.0,4422.0
1705,1705,2020-03-12 01:00:00.000,33810.0,36260.0,172200.0,11700.0,0.0,10580.0,2981.0,4367.0
1706,1706,2020-03-12 02:00:00.000,34270.0,35280.0,170560.0,11050.0,0.0,10580.0,3498.0,5302.0
1707,1707,2020-03-12 03:00:00.000,32200.0,32340.0,162360.0,9750.0,0.0,10350.0,4048.0,4884.0
1708,1708,2020-03-12 04:00:00.000,31510.0,31850.0,161540.0,9750.0,0.0,10350.0,3971.0,5698.0
1709,1709,2020-03-12 05:00:00.000,32890.0,36260.0,171380.0,11700.0,0.0,10580.0,3982.0,5555.0
1710,1710,2020-03-12 06:00:00.000,39330.0,44100.0,189420.0,14950.0,0.0,11040.0,3124.0,6226.0
1711,1711,2020-03-12 07:00:00.000,45310.0,46060.0,193520.0,15600.0,495.0,11040.0,3652.0,7458.0
1712,1712,2020-03-12 08:00:00.000,42780.0,46550.0,194340.0,15600.0,2115.0,11270.0,3047.0,7535.0
1713,1713,2020-03-12 09:00:00.000,39560.0,46060.0,194340.0,15600.0,3330.0,11040.0,1089.0,6853.0
1714,1714,2020-03-12 10:00:00.000,39330.0,44590.0,190240.0,14950.0,4860.0,10810.0,814.0,6743.0
1715,1715,2020-03-12 11:00:00.000,40480.0,31360.0,152520.0,9100.0,5670.0,9890.0,2156.0,6699.0
1716,1716,2020-03-12 12:00:00.000,34960.0,23030.0,129560.0,5850.0,6255.0,9660.0,2112.0,6413.0
1717,1717,2020-03-12 13:00:00.000,34500.0,31360.0,138580.0,7150.0,6795.0,9890.0,1815.0,6303.0
1718,1718,2020-03-12 14:00:00.000,34730.0,29890.0,148420.0,9100.0,5580.0,11040.0,3553.0,5962.0
1719,1719,2020-03-12 15:00:00.000,66010.0,30380.0,149240.0,9100.0,4950.0,14490.0,4059.0,7447.0
1720,1720,2020-03-12 16:00:00.000,73830.0,29890.0,162360.0,11700.0,2475.0,14490.0,4059.0,7535.0
1721,1721,2020-03-12 17:00:00.000,75440.0,19110.0,169740.0,11050.0,675.0,14030.0,4059.0,7557.0
1722,1722,2020-03-12 18:00:00.000,76360.0,12740.0,179580.0,11700.0,0.0,14030.0,4059.0,7381.0
1723,1723,2020-03-12 19:00:00.000,75440.0,12740.0,150880.0,11700.0,0.0,11040.0,3883.0,6886.0
1724,1724,2020-03-12 20:00:00.000,74750.0,13230.0,120540.0,11700.0,0.0,9200.0,3850.0,6512.0
1725,1725,2020-03-12 21:00:00.000,74980.0,14210.0,119720.0,8450.0,0.0,9430.0,3190.0,6622.0
1726,1726,2020-03-12 22:00:00.000,66010.0,14210.0,122180.0,6500.0,0.0,9430.0,3069.0,6479.0
1727,1727,2020-03-12 23:00:00.000,55660.0,14210.0,123000.0,6500.0,0.0,9430.0,3993.0,5533.0
1728,1728,2020-03-13 00:00:00.000,51290.0,13720.0,129560.0,6500.0,0.0,9200.0,2959.0,4785.0
1729,1729,2020-03-13 01:00:00.000,63480.0,13720.0,130380.0,5850.0,0.0,9430.0,3993.0,5819.0
1730,1730,2020-03-13 02:00:00.000,45080.0,13720.0,128740.0,6500.0,0.0,9200.0,4037.0,6105.0
1731,1731,2020-03-13 03:00:00.000,39100.0,14700.0,131200.0,6500.0,0.0,8280.0,4059.0,6215.0
1732,1732,2020-03-13 04:00:00.000,42090.0,14210.0,129560.0,6500.0,0.0,8280.0,3982.0,6138.0
1733,1733,2020-03-13 05:00:00.000,65320.0,13230.0,132020.0,5850.0,0.0,8510.0,3960.0,6006.0
1734,1734,2020-03-13 06:00:00.000,71990.0,12740.0,128740.0,5850.0,45.0,9430.0,3949.0,5775.0
1735,1735,2020-03-13 07:00:00.000,72910.0,12740.0,125460.0,5850.0,405.0,9890.0,3993.0,6303.0
1736,1736,2020-03-13 08:00:00.000,74520.0,12740.0,117260.0,5850.0,1530.0,9890.0,3740.0,6369.0
1737,1737,2020-03-13 09:00:00.000,53360.0,12740.0,117260.0,5850.0,1800.0,9430.0,3982.0,6369.0
1738,1738,2020-03-13 10:00:00.000,37720.0,12740.0,117260.0,5850.0,2205.0,9430.0,4004.0,5973.0
1739,1739,2020-03-13 11:00:00.000,54050.0,13720.0,120540.0,6500.0,3420.0,9430.0,3696.0,5115.0
1740,1740,2020-03-13 12:00:00.000,54740.0,14210.0,120540.0,6500.0,5715.0,9660.0,3927.0,5412.0
1741,1741,2020-03-13 13:00:00.000,57040.0,14210.0,120540.0,6500.0,5985.0,9660.0,3960.0,6006.0
1742,1742,2020-03-13 14:00:00.000,68080.0,14700.0,122180.0,6500.0,4860.0,9660.0,4004.0,6666.0
1743,1743,2020-03-13 15:00:00.000,75440.0,14210.0,131200.0,6500.0,3150.0,9660.0,3443.0,6413.0
1744,1744,2020-03-13 16:00:00.000,76590.0,14210.0,143500.0,10400.0,1665.0,9890.0,4059.0,6963.0
1745,1745,2020-03-13 17:00:00.000,76360.0,14210.0,144320.0,12350.0,675.0,9890.0,2959.0,6039.0
1746,1746,2020-03-13 18:00:00.000,76590.0,14210.0,143500.0,12350.0,0.0,12650.0,3850.0,5148.0
1747,1747,2020-03-13 19:00:00.000,75210.0,13720.0,141860.0,12350.0,0.0,13800.0,3619.0,4389.0
1748,1748,2020-03-13 20:00:00.000,74520.0,14700.0,158260.0,12350.0,0.0,13570.0,2035.0,3157.0
1749,1749,2020-03-13 21:00:00.000,76360.0,40180.0,174660.0,14300.0,0.0,14030.0,803.0,2607.0
1750,1750,2020-03-13 22:00:00.000,92460.0,48510.0,186140.0,14300.0,0.0,14490.0,1056.0,2893.0
1751,1751,2020-03-13 23:00:00.000,77740.0,39690.0,209100.0,13650.0,0.0,14720.0,1056.0,2365.0
1752,1752,2020-03-14 00:00:00.000,74750.0,38220.0,222220.0,9100.0,0.0,14720.0,660.0,1540.0
1753,1753,2020-03-14 01:00:00.000,74520.0,33320.0,181220.0,7150.0,0.0,14720.0,264.0,1034.0
1754,1754,2020-03-14 02:00:00.000,74290.0,33320.0,179580.0,7150.0,0.0,14720.0,231.0,814.0
1755,1755,2020-03-14 03:00:00.000,74060.0,30380.0,171380.0,5850.0,0.0,14490.0,176.0,638.0
1756,1756,2020-03-14 04:00:00.000,73370.0,14210.0,174660.0,5850.0,0.0,14490.0,77.0,429.0
1757,1757,2020-03-14 05:00:00.000,72450.0,13230.0,166460.0,5850.0,0.0,14260.0,44.0,264.0
1758,1758,2020-03-14 06:00:00.000,72680.0,13720.0,168920.0,5850.0,90.0,12650.0,33.0,176.0
1759,1759,2020-03-14 07:00:00.000,74290.0,13720.0,170560.0,9750.0,1530.0,11960.0,0.0,154.0
1760,1760,2020-03-14 08:00:00.000,74750.0,14210.0,173020.0,12350.0,4185.0,12190.0,0.0,165.0
1761,1761,2020-03-14 09:00:00.000,73600.0,14700.0,173840.0,11700.0,6975.0,12190.0,0.0,154.0
1762,1762,2020-03-14 10:00:00.000,73830.0,15190.0,171380.0,12350.0,8910.0,12650.0,0.0,176.0
1763,1763,2020-03-14 11:00:00.000,74290.0,14700.0,172200.0,12350.0,10305.0,14260.0,66.0,374.0
1764,1764,2020-03-14 12:00:00.000,73140.0,13720.0,165640.0,11700.0,10800.0,14030.0,231.0,902.0
1765,1765,2020-03-14 13:00:00.000,73140.0,12740.0,141860.0,11700.0,10485.0,14030.0,209.0,1463.0
1766,1766,2020-03-14 14:00:00.000,73830.0,13230.0,126280.0,11700.0,9090.0,14030.0,308.0,1892.0
1767,1767,2020-03-14 15:00:00.000,73600.0,13720.0,131200.0,11700.0,6795.0,14030.0,495.0,2233.0
1768,1768,2020-03-14 16:00:00.000,74060.0,13720.0,132020.0,11700.0,3420.0,14260.0,572.0,2310.0
1769,1769,2020-03-14 17:00:00.000,73370.0,13720.0,132840.0,11700.0,990.0,14030.0,869.0,2299.0
1770,1770,2020-03-14 18:00:00.000,72910.0,12740.0,127920.0,11700.0,45.0,14030.0,2145.0,2761.0
1771,1771,2020-03-14 19:00:00.000,72910.0,12740.0,115620.0,11700.0,0.0,14030.0,2475.0,3619.0
1772,1772,2020-03-14 20:00:00.000,55660.0,12740.0,120540.0,11700.0,0.0,14030.0,2607.0,3641.0
1773,1773,2020-03-14 21:00:00.000,73370.0,13230.0,122180.0,11700.0,0.0,14030.0,3102.0,4081.0
1774,1774,2020-03-14 22:00:00.000,68540.0,12740.0,122180.0,11700.0,0.0,14030.0,3586.0,4191.0
1775,1775,2020-03-14 23:00:00.000,74060.0,12740.0,122180.0,11050.0,0.0,14030.0,2860.0,4070.0
1776,1776,2020-03-15 00:00:00.000,62560.0,13720.0,123820.0,7800.0,0.0,9660.0,3663.0,5049.0
1777,1777,2020-03-15 01:00:00.000,57730.0,12740.0,121360.0,5850.0,0.0,8280.0,3135.0,4345.0
1778,1778,2020-03-15 02:00:00.000,69230.0,12740.0,120540.0,5850.0,0.0,8280.0,3773.0,5566.0
1779,1779,2020-03-15 03:00:00.000,70610.0,13720.0,125460.0,6500.0,0.0,8280.0,3828.0,5742.0
1780,1780,2020-03-15 04:00:00.000,69230.0,14210.0,124640.0,6500.0,0.0,8280.0,3927.0,5544.0
1781,1781,2020-03-15 05:00:00.000,69460.0,13720.0,123820.0,6500.0,0.0,8280.0,3850.0,5511.0
1782,1782,2020-03-15 06:00:00.000,69690.0,14210.0,124640.0,6500.0,90.0,8280.0,3762.0,5698.0
1783,1783,2020-03-15 07:00:00.000,69230.0,13720.0,124640.0,6500.0,765.0,8280.0,3586.0,5764.0
1784,1784,2020-03-15 08:00:00.000,69460.0,13720.0,125460.0,5850.0,1575.0,8280.0,3707.0,5797.0
1785,1785,2020-03-15 09:00:00.000,63250.0,13720.0,130380.0,5850.0,2025.0,8280.0,3971.0,5885.0
1786,1786,2020-03-15 10:00:00.000,55200.0,14210.0,129560.0,6500.0,2610.0,8280.0,3971.0,5874.0
1787,1787,2020-03-15 11:00:00.000,46000.0,14210.0,124640.0,6500.0,3420.0,8510.0,3982.0,5797.0
1788,1788,2020-03-15 12:00:00.000,39100.0,14210.0,125460.0,6500.0,2700.0,9660.0,3982.0,5698.0
1789,1789,2020-03-15 13:00:00.000,50140.0,14210.0,124640.0,6500.0,2520.0,9660.0,3982.0,5533.0
1790,1790,2020-03-15 14:00:00.000,49910.0,14210.0,124640.0,6500.0,2205.0,9660.0,3971.0,5500.0
1791,1791,2020-03-15 15:00:00.000,49910.0,13720.0,129560.0,5850.0,1485.0,9660.0,3938.0,5170.0
1792,1792,2020-03-15 16:00:00.000,49680.0,13720.0,122180.0,5850.0,900.0,9660.0,3960.0,4774.0
1793,1793,2020-03-15 17:00:00.000,53130.0,13720.0,123820.0,5850.0,225.0,9890.0,3751.0,4774.0
1794,1794,2020-03-15 18:00:00.000,69460.0,13720.0,125460.0,5850.0,0.0,9890.0,3135.0,4950.0
1795,1795,2020-03-15 19:00:00.000,57500.0,13720.0,122180.0,5850.0,0.0,10120.0,3135.0,5170.0
1796,1796,2020-03-15 20:00:00.000,45080.0,13230.0,122180.0,5850.0,0.0,9890.0,3146.0,4884.0
1797,1797,2020-03-15 21:00:00.000,39560.0,13230.0,126280.0,5850.0,0.0,9890.0,3751.0,4532.0
1798,1798,2020-03-15 22:00:00.000,38410.0,13230.0,120540.0,5850.0,0.0,10120.0,3993.0,4477.0
1799,1799,2020-03-15 23:00:00.000,38640.0,13230.0,121360.0,5850.0,0.0,9890.0,4026.0,4521.0
1800,1800,2020-03-16 00:00:00.000,40480.0,13230.0,117260.0,5850.0,0.0,9890.0,4026.0,4521.0
1801,1801,2020-03-16 01:00:00.000,39100.0,13230.0,120540.0,5850.0,0.0,10120.0,4004.0,3696.0
1802,1802,2020-03-16 02:00:00.000,37720.0,13720.0,120540.0,5850.0,0.0,10120.0,3949.0,3960.0
1803,1803,2020-03-16 03:00:00.000,37950.0,13720.0,121360.0,6500.0,0.0,10120.0,3993.0,4444.0
1804,1804,2020-03-16 04:00:00.000,37260.0,14210.0,122180.0,6500.0,0.0,10350.0,3850.0,4730.0
1805,1805,2020-03-16 05:00:00.000,38870.0,14700.0,122180.0,6500.0,0.0,12650.0,3817.0,4477.0
1806,1806,2020-03-16 06:00:00.000,71760.0,41650.0,132840.0,7800.0,0.0,16560.0,3905.0,4125.0
1807,1807,2020-03-16 07:00:00.000,71070.0,40670.0,136940.0,9750.0,405.0,17250.0,3608.0,3553.0
1808,1808,2020-03-16 08:00:00.000,105110.0,54390.0,169740.0,22750.0,2385.0,17480.0,2673.0,2915.0
1809,1809,2020-03-16 09:00:00.000,99130.0,52920.0,191880.0,26000.0,4680.0,17480.0,1870.0,2893.0
1810,1810,2020-03-16 10:00:00.000,80040.0,32340.0,163180.0,13000.0,5040.0,17020.0,1540.0,3058.0
1811,1811,2020-03-16 11:00:00.000,74290.0,14210.0,141040.0,65650.0,4185.0,16560.0,1694.0,3146.0
1812,1812,2020-03-16 12:00:00.000,73140.0,13720.0,139400.0,161850.0,3510.0,16560.0,1287.0,2618.0
1813,1813,2020-03-16 13:00:00.000,49680.0,23030.0,136940.0,87750.0,3555.0,16560.0,1639.0,2068.0
1814,1814,2020-03-16 14:00:00.000,39560.0,38220.0,132840.0,12350.0,3285.0,16560.0,1210.0,1650.0
